"LIST_CODE_ID","LIST_TYPE_ID","CODE","NAME"
"J33","H","C43.6","CZERNIAK ZŁOŚLIWY KOŃCZYNY GÓRNEJ ŁĄCZNIE Z BARKIEM"
"J33","H","C43.7","CZERNIAK ZŁOŚLIWY KOŃCZYNY DOLNEJ ŁĄCZNIE Z BIODREM"
"J33","H","C43.8","CZERNIAK ZŁOŚLIWY SKÓRY PRZEKRACZAJĄCY WYŻEJ OKREŚLONE GRANICE (UWAGA 5)"
"J33","H","C43.9","CZERNIAK ZŁOŚLIWY SKÓRY, NIE OKREŚLONY"
"J33","H","C44.0","SKÓRA WARGI"
"J33","H","C44.1","SKÓRA POWIEKI, ŁĄCZNIE Z KĄTEM OKA"
"J33","H","C44.2","SKÓRA UCHA I PRZEWODU SŁUCHOWEGO ZEWNĘTRZNEGO"
"J33","H","C44.3","SKÓRA INNYCH I NIEOKREŚLONYCH CZĘŚCI TWARZY"
"J33","H","C44.4","SKÓRA OWŁOSIONA GŁOWY I SZYI"
"J33","H","C44.5","SKÓRA TUŁOWIA"
"J33","H","C44.6","SKÓRA KOŃCZYNY GÓRNEJ, ŁĄCZNIE Z BARKIEM"
"J33","H","C44.7","SKÓRA KOŃCZYNY DOLNEJ, ŁĄCZNIE Z BIODREM"
"J33","H","C44.8","ZMIANY  PRZEKRACZAJACE GRANICE OKREŚLONE KODAMI (UWAGA 5)"
"J33","H","C44.9","NOWOTWÓR ZŁOŚLIWY SKÓRY, NIE OKREŚLONY"
"J33","H","C49.0","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE GŁOWY, TWARZY I SZYI"
"J33","H","C49.1","TKANKA ŁĄCZNA I TKANKA MIĘKKA KOŃCZYNY GÓRNEJ ŁĄCZNIE Z BARKIEM"
"J33","H","C49.2","TKANKA ŁĄCZNA I TKANKA MIĘKKA KOŃCZYNY DOLNEJ ŁĄCZNIE Z BIODREM"
"J33","H","C49.3","TKANKA ŁĄCZNA I TKANKA MIĘKKA KLATKI PIERSIOWEJ"
"J33","H","C49.4","TKANKA ŁĄCZNA I TKANKA MIĘKKA BRZUCHA"
"J33","H","C49.5","TKANKA ŁĄCZNA I TKANKA MIĘKKA MIEDNICY"
"J33","H","C49.6","TKANKA ŁĄCZNA I TKANKA MIĘKKA TUŁOWIA, NIE OKREŚLONA"
"J33","H","C49.8","ZMIANA PRZEKRACZAJĄCA GRANICE TKANKI ŁĄCZNEJ I TKANKI MIĘKKIEJ (UWAGA 5)"
"J33","H","C49.9","TKANKA ŁĄCZNA I TKANKA MIĘKKA, NIE OKREŚLONE"
"J33","H","C50.0","BRODAWKA I OTOCZKA BRODAWKI SUTKOWEJ"
"J33","H","C50.1","CENTRALNA CZĘŚĆ SUTKA"
"J33","H","C50.2","ĆWIARTKA GÓRNA WEWNĘTRZNA SUTKA"
"J33","H","C50.3","ĆWIARTKA DOLNA WEWNĘTRZNA SUTKA"
"J33","H","C50.4","ĆWIARTKA GÓRNA ZEWNĘTRZNA SUTKA"
"J33","H","C50.5","ĆWIARTKA DOLNA ZEWNĘTRZNA SUTKA"
"J33","H","C50.6","CZĘŚĆ PACHOWA SUTKA"
"J33","H","C50.8","ZMIANA PRZEKRACZAJĄCA GRANICE SUTKA (UWAGA 5)"
"J33","H","C50.9","SUTEK, NIE OKREŚLONY"
"J33","H","C51.1","WARGI SROMOWE MNIEJSZE"
"J33","H","C51.8","ZMIANA PRZEKRACZAJĄCA GRANICE SROMU (UWAGA 5)"
"J33","H","C51.9","SROM, NIE OKREŚLONE"
"J33","H","C60.0","NAPLETEK"
"J33","H","C60.1","ŻOŁĄDZ PRĄCIA"
"J33","H","C79.2","WTÓRNY NOWOTWÓR ZŁOŚLIWY SKÓRY"
"J33","H","D03.3","CZERNIAK IN SITU INNYCH I NIEOKREŚLONYCH CZĘŚCI TWARZY"
"J33","H","D03.5","CZERNIAK IN SITU TUŁOWIA"
"J33","H","D03.6","CZERNIAK IN SITU KOŃCZYNY GÓRNEJ ŁĄCZNIE Z BARKIEM"
"J33","H","D03.7","CZERNIAK IN SITU KOŃCZYNY DOLNEJ ŁĄCZNIE Z BIODREM"
"J33","H","D03.8","CZERNIAK IN SITU INNYCH UMIEJSCOWIEŃ"
"J33","H","D03.9","CZERNIAK IN SITU, NIE OKREŚLONY"
"J33","H","D04.0","SKÓRA WARGI"
"J33","H","D04.1","SKÓRA POWIEKI ŁĄCZNIE Z KĄTEM OKA"
"J33","H","D04.2","SKÓRA MAŁŻOWINY USZNEJ I PRZEWODU SŁUCHOWEGO ZEWNĘTRZNEGO"
"J33","H","D04.3","SKÓRA INNYCH I NIEOKREŚLONYCH CZĘŚCI TWARZY"
"J33","H","D04.4","SKÓRA OWŁOSIONA GŁOWY I SZYI"
"J33","H","D04.5","SKÓRA TUŁOWIA"
"J33","H","D04.6","SKÓRA KOŃCZYNY GÓRNEJ ŁĄCZNIE Z BARKIEM"
"J33","H","D04.7","SKÓRA KOŃCZYNY DOLNEJ ŁĄCZNIE Z BIODREM"
"J33","H","D04.8","SKÓRA O INNYM UMIEJSCOWIENIU"
"J33","H","D04.9","SKÓRA, NIE OKREŚLONA"
"J33","H","D21.0","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE GŁOWY TWARZY I SZYI"
"J33","H","D21.1","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE KOŃCZYNY GÓRNEJ, ŁĄCZNIE Z BARKIEM"
"J33","H","D21.2","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE KOŃCZYNY DOLNEJ, ŁĄCZNIE Z BIODREM"
"J33","H","D21.3","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE KLATKI PIERSIOWEJ"
"J33","H","D21.4","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE BRZUCHA"
"J33","H","D21.5","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE MIEDNICY"
"J33","H","D21.6","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE TUŁOWIA, NIE OKREŚLONE"
"J33","H","D21.9","TKANKA ŁĄCZNA I INNE TKANKI MIĘKKIE, NIE OKREŚLONE"
"J33","H","D23.0","SKÓRA WARGI"
"J33","H","D23.1","SKÓRA POWIEKI, ŁĄCZNIE Z KĄTEM OKA"
"J33","H","D23.2","SKÓRA MAŁŻOWINY USZNEJ I PRZEWODU SŁUCHOWEGO ZEWNĘTRZNEGO"
"J33","H","D23.3","SKÓRA INNYCH I NIEOKREŚLONYCH CZĘŚCI TWARZY"
"J33","H","D23.4","SKÓRA OWŁOSIONA GŁOWY I SZYI"
"J33","H","D23.5","SKÓRA TUŁOWIA"
"J33","H","D23.6","SKÓRA KOŃCZYNY GÓRNEJ, ŁĄCZNIE Z BARKIEM"
"J33","H","D23.7","SKÓRA KOŃCZYNY DOLNEJ, ŁĄCZNIE Z BIODREM"
"J33","H","D23.9","SKÓRA, NIE OKREŚLONA"
"J33","H","D24","NOWOTWÓR NIEZŁOŚLIWY SUTKA"
"J33","H","D48.5","SKÓRA"
"J33","H","Q82.5","WRODZONE ZNAMIĘ BARWNIKOWE NIE ZŁOŚLIWIEJĄCE"
"J34","H","E10.5","CUKRZYCA INSULINOZALEŻNA (Z POWIKŁANIAMI W ZAKRESIE KRĄŻENIA OBWODOWEGO)"
"J34","H","E11.5","CUKRZYCA INSULINONIEZALEŻNA (Z POWIKŁANIAMI W ZAKRESIE KRAŻENIA OBWODOWEGO)"
"J34","H","E12.5","CUKRZYCA ZWIĄZANA Z NIEDOŻYWIENIEM (Z POWIKŁANIAMI W ZAKRESIE KRĄŻENIA OBWODOWEGO)"
"J34","H","E13.5","INNE OKREŚLONE POSTACIE CUKRZYCY (Z POWIKŁANIAMI W ZAKRESIE KRĄŻENIA OBWODOWEGO)"
"J34","H","E14.1","CUKRZYCA NIE OKREŚLONA (Z KWASICĄ KETONOWĄ)"
"J34","H","E14.4","CUKRZYCA NIE OKREŚLONA (Z POWIKŁANIAMI NEUROLOGICZNYMI)"
"J34","H","E14.5","CUKRZYCA NIE OKREŚLONA (Z POWIKŁANIAMI W ZAKRESIE KRĄŻENIA OBWODOWEGO)"
"J34","H","E14.7","CUKRZYCA NIE OKREŚLONA (Z WIELOMA POWIKŁANIAMI)"
"J34","H","E14.8","CUKRZYCA NIE OKREŚLONA (Z NIEOKREŚLONYMI POWIKŁANIAMI)"
"J34","H","I70.2","MIAŻDŻYCA TĘTNIC KOŃCZYN"
"J34","H","I70.9","UOGÓLNIONA I NIEOKREŚLONA MIAŻDŻYCA"
"J34","H","I73.1","ZAKRZEPOWO-ZAROSTOWE ZAPALENIE NACZYŃ /BUERGERA/"
"J34","H","I73.8","INNE OKREŚLONE CHOROBY NACZYŃ OBWODOWYCH"
"J34","H","I73.9","CHOROBA NACZYŃ OBWODOWYCH, NIE OKREŚLONA"
"J34","H","I74.4","ZATOR I ZAKRZEP TĘTNIC KOŃCZYN, NIE OKREŚLONY"
"J34","H","I77.1","ZWĘŻENIE TĘTNICY"
"J34","H","I80.2","ZAPALENIE I ZAKRZEPOWE ZAPALENIE ŻYŁ INNYCH NACZYŃ GŁĘBOKICH KOŃCZYN DOLNYCH"
"J34","H","I83.2","ŻYŁAKI KOŃCZYN DOLNYCH Z OWRZODZENIEM I ZAPALENIEM"
"J34","H","I83.9","ŻYŁAKI KOŃCZYN DOLNYCH BEZ OWRZODZENIA I ZAPALENIA"
"J34","H","L03.0","ZAPALENIE TKANKI PODSKÓRNEJ PALCA RĘKI I STOPY"
"J34","H","L03.1","ZAPALENIE TKANKI ŁĄCZNEJ INNYCH CZĘŚCI KOŃCZYNY"
"J34","H","L03.9","ZAPALENIE TKANKI ŁĄCZNEJ, NIE OKREŚLONE"
"J34","H","L08.9","MIEJSCOWE ZAKAŻENIA SKÓRY I TKANKI PODSKÓRNEJ, NIE OKREŚLONE"
"J34","H","L53.9","STANY RUMIENIOWE, NIE OKREŚLONE"
"J34","H","M31.1","ZAKRZEPOWA MIKROANGIOPATIA"
"J34","H","M34.8","INNE POSTACIE STWARDNIENIA UKŁADOWEGO"
"J34","H","M86.9","ZAPALENIA KOŚCI I SZPIKU, NIE OKREŚLONE"
"J34","H","M87.9","MARTWICA KOŚCI, NIE OKREŚLONA"
"J34","H","R02","ZGORZEL /GANGRENA/ GDZIE INDZIEJ NIESKLASYFIKOWANA"
"J37","H","L89","OWRZODZENIE ODLEŻYNOWE"
"J37","H","L97","OWRZODZENIE KOŃCZYNY DOLNEJ, NIESKLASYFIKOWANE GDZIE INDZIEJ"
"J37","H","L98.4","PRZEWLEKŁY WRZÓD SKÓRY, NIESKLASYFIKOWANY GDZIE INDZIEJ"
"J38","H","A52.7","INNE POSTACIE KIŁY PÓŹNEJ OBJAWOWEJ"
"J38","H","A52.8","KIŁA PÓŹNA, UTAJONA"
"J38","H","A52.9","KIŁA PÓŹNA, NIE OKREŚLONA"
"J38","H","E80.1","PORFIRIA SKÓRNA, PÓŹNA"
"J38","H","L10.0","PĘCHERZYCA ZWYKŁA"
"J38","H","L10.1","PĘCHERZYCA BUJAJĄCA"
"J38","H","L10.2","PĘCHERZYCA LIŚCIASTA"
"J38","H","L10.3","PĘCHERZYCA BRAZYLIJSKA /FOGO SELVAGEM/"
"J38","H","L10.4","PĘCHERZYCA RUMIEŃIOWATA"
"J38","H","L10.5","PĘCHERZYCA POLEKOWA"
"J38","H","L10.8","INNA PĘCHERZYCA"
"J38","H","L10.9","PĘCHERZYCA, NIE OKREŚLONA"
"J38","H","L12.0","PEMFIGOID PĘCHERZOWY"
"J38","H","L12.1","PEMFIGOID BLIZNOWACIEJĄCY"
"J38","H","L12.2","PRZEWLEKŁA CHOROBA PĘCHERZOWA DZIECI"
"J38","H","L12.3","NABYTE PĘCHERZOWE ODDZIELANIE SIĘ NASKÓRKA"
"J38","H","L12.8","INNY PEMFIGOID"
"J38","H","L12.9","PEMFIGOID, NIE OKREŚLONY"
"J38","H","L13.0","ZAPALENIE SKÓRY OPRYSZCZKOWATE"
"J38","H","L13.1","DERMATITIS SUBCORNEALIS PUSTULOSA"
"J38","H","L13.8","INNE OKREŚLONE CHOROBY PĘCHERZOWE"
"J38","H","L13.9","CHOROBY PĘCHERZOWE, NIE OKREŚLONE"
"J38","H","L27.0","UOGÓLNIONA OSUTKA SKÓRNA WYWOŁANA LEKAMI I INNYMI ŚRODKAMI LECZNICZYMI"
"J38","H","L27.2","ZAPALENIE SKÓRY WYWOŁANE SPOŻYTĄ ŻYWNOŚCIĄ"
"J38","H","L27.8","ZAPALENIE SKÓRY WYWOŁANE INNYMI SUBSTANCJAMI WPROWADZONYMI DO USTROJU"
"J38","H","L27.9","ZAPALENIE SKÓRY WYWOŁANE NIEOKREŚLONYMI SUBSTANCJAMI WPROWADZONYMI DO USTROJU"
"J38","H","L40.1","ŁUSZCZYCA KROSTKOWA UOGÓLNIONA"
"J38","H","L51.2","TOKSYCZNE MARTWICZE ODDZIELANIE SIĘ NASKÓRKA /CHOROBA LYELLA/"
"J38","H","L53.9","STANY RUMIENIOWE, NIE OKREŚLONE"
"J38","H","L93.1","PODOSTRY TOCZEŃ RUMIENIOWATY SKÓRNY"
"J38","H","L93.2","INNY MIEJSCOWY TOCZEŃ RUMIENIOWATY"
"J38","H","L94.1","TWARDZINA LINIJNA NA GŁOWIE PODOBNA DO BLIZNY PO CIĘCIU SZABLĄ"
"J38","H","O98.1","KIŁA WIKŁAJĄCA CIĄŻĘ, PORÓD I POŁÓG"
"J38r","H","L14","CHOROBY PĘCHERZOWE W PRZEBIEGU SCHORZEŃ SKLASYFIKOWANYCH GDZIE INDZIEJ"
"J39","H","A18.4","GRUŹLICA SKÓRY I TKANKI PODSKÓRNEJ"
"J39","H","B00.0","WYPRYSK OPRYSZCZKOWY /ECZEMA HERPETICUM/"
"J39","H","C84.0","ZIARNINIAK GRZYBIASTY"
"J39","H","C84.1","CHOROBA SEZARY, EGO"
"J39","H","D03.0","CZERNIAK IN SITU WARGI"
"J39","H","D03.1","CZERNIAK IN SITU POWIEKI ŁĄCZNIE Z KĄTEM OKA"
"J39","H","D03.2","CZERNIAK IN SITU UCHA I PRZEWODU SŁUCHOWEGO ZEWNĘTRZNEGO"
"J39","H","D03.3","CZERNIAK IN SITU INNYCH I NIEOKREŚLONYCH CZĘŚCI TWARZY"
"J39","H","D03.4","CZERNIAK IN SITU SKÓRY OWŁOSIONEJ GŁOWY I SZYI"
"J39","H","D03.5","CZERNIAK IN SITU TUŁOWIA"
"J39","H","D03.6","CZERNIAK IN SITU KOŃCZYNY GÓRNEJ ŁĄCZNIE Z BARKIEM"
"J39","H","D03.7","CZERNIAK IN SITU KOŃCZYNY DOLNEJ ŁĄCZNIE Z BIODREM"
"J39","H","D03.8","CZERNIAK IN SITU INNYCH UMIEJSCOWIEŃ"
"J39","H","D03.9","CZERNIAK IN SITU, NIE OKREŚLONY"
"J39","H","D69.0","PLAMICA ALERGICZNA"
"J39","H","D86.3","SARKOIDOZA SKÓRNA"
"J39","H","L00","LISZAJEC PĘCHERZWY NOWORODKÓW"
"J39","H","L08.0","ROPNE ZAPALENIE SKÓRY"
"J39","H","L20.0","ŚWIERZBIĄCZKA SKAZOWA BESNIERA"
"J39","H","L20.8","INNE ATOPOWE ZAPALENIA SKÓRY"
"J39","H","L20.9","ATOPOWE ZAPALENIE SKÓRY, NIE OKREŚLONE"
"J39","H","L21.1","DZIECIĘCE ŁOJOTOKOWE ZAPALENIE SKÓRY"
"J39","H","L21.8","INNE ŁOJOTOKOWE ZAPALENIE SKÓRY"
"J39","H","L23.0","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ KONTAKT Z METALAMI"
"J39","H","L23.1","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ PRZYLEPIEC"
"J39","H","L23.2","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE KOSMETYKAMI"
"J39","H","L23.3","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ KONTAKT LEKÓW ZE SKÓRĄ"
"J39","H","L23.4","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE BARWNIKAMI"
"J39","H","L23.5","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE INNYMI ŚRODKAMI CHEMICZNYMI"
"J39","H","L23.6","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE KONTAKTEM POKARMU ZE SKÓRĄ"
"J39","H","L23.7","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE ROŚLINAMI, (Z WYJĄTKIEM ŻYWNOŚCI)"
"J39","H","L23.8","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE INNYMI CZYNNIKAMI"
"J39","H","L23.9","ALERGICZNE KONTAKTOWE ZAPALENIE SKÓRY O NIEOKREŚLONEJ PRZYCZYNIE"
"J39","H","L24.0","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE PRZEZ KONTAKT Z DETERGENTAMI"
"J39","H","L24.1","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE PRZEZ KONTAKT Z OLEJAMI I SMARAMI"
"J39","H","L24.2","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE ROZPUSZCZALNIKAMI"
"J39","H","L24.3","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE KOSMETYKAMI"
"J39","H","L24.4","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE KONTAKTEM Z LEKAMI"
"J39","H","L24.5","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE INNYMI ŚRODKAMI CHEMICZNYMI"
"J39","H","L24.6","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE KONTAKTEM Z PRODUKTAMI ŻYWNOŚCIOWYMI"
"J39","H","L24.7","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE ROŚLINAMI, Z WYJĄTKIEM ŻYWNOŚCI"
"J39","H","L24.8","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE INNYMI CZYNNIKAMI"
"J39","H","L24.9","KONTAKTOWE ZAPALENIE SKÓRY Z PODRAŻNIENIA WYWOŁANE PRZEZ NIEOKREŚLONE CZYNNIKI"
"J39","H","L25.0","NIEOKREŚLONE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE KOSMETYKAMI"
"J39","H","L25.1","NIEOKREŚLONE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ KONTAKT SKÓRY Z LEKAMI"
"J39","H","L25.2","NIEOKREŚLONE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE BARWNIKAMI"
"J39","H","L25.3","NIEOKREŚLONE ZAPALENIE SKÓRY WYWOŁANE INNYMI SUBSTANCJAMI CHEMICZNYMI"
"J39","H","L25.4","NIEOKREŚLONE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ KONTAKT SKÓRY Z ŻYWNOŚCIĄ"
"J39","H","L25.5","NIEOKREŚLONE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ ROŚLINY, Z WYJĄTKIEM ŻYWNOŚCI"
"J39","H","L25.8","NIEOKREŚLONE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ INNE CZYNNIKI"
"J39","H","L25.9","NIE OKREŚLONE KONTAKTOWE ZAPALENIE SKÓRY WYWOŁANE PRZEZ NIEOKREŚLONE CZYNNIKI"
"J39","H","L26","ZŁUSZCZAJĄCE ZAPALENIE SKÓRY"
"J39","H","L28.0","PRZEWLEKŁY LISZAJ POSPOLITY"
"J39","H","L28.1","ŚWIERZBIĄCZKA GUZKOWA"
"J39","H","L28.2","INNA ŚWIERZBIĄCZKA"
"J39","H","L29.3","ŚWIĄD OKOLIC ODBYTU I NARZĄDÓW PŁCIOWYCH, NIE OKREŚLONY"
"J39","H","L29.8","INNY ŚWIĄD"
"J39","H","L29.9","ŚWIĄD, NIE OKREŚLONY"
"J39","H","L30.0","WYPRYSK PIENIĄŻKOWATY"
"J39","H","L30.2","AUTOALERGIZACJA SKÓRNA"
"J39","H","L30.3","DERMATOZY ZAKAŹNE"
"J39","H","L30.4","WYPRZENIE"
"J39","H","L30.8","INNE OKREŚLONE ZAPALENIE SKÓRY"
"J39","H","L30.9","NIEOKREŚLONE ZAPALENIE SKÓRY"
"J39","H","L40.0","ŁUSZCZYCA POSPOLITA"
"J39","H","L40.2","ZAPALENIE CIĄGŁE KROSTKOWE KOŃCZYN /ACRODERMATITIS CONTINUA/"
"J39","H","L40.3","ŁUSZCZYCA KROSTKOWA DŁONI I PODESZW"
"J39","H","L40.4","ŁUSZCZYCA GRUDKOWA"
"J39","H","L40.8","INNA ŁUSZCZYCA"
"J39","H","L40.9","ŁUSZCZYCA, NIE OKREŚLONA"
"J39","H","L41.0","PRZYŁUSZCZYCA OSTRA /PITYRIASIS LICHENOIDES ET VARIOLIFORMIS ACUTA/"
"J39","H","L41.1","PRZYŁUSZCZYCA PRZEWLEKŁA /PITYRIASIS LICHENOIDES CHRONICA/"
"J39","H","L41.2","LYMPHOMATOID PAPULOSIS"
"J39","H","L41.3","PRZYŁUSZCZYCA PLACKOWATA DROBNOOGNISKOWA"
"J39","H","L41.4","PRZYŁUSZCZYCA PLACKOWATA WIELKOOGNISKOWA"
"J39","H","L41.5","PRZYŁUSZCZYCA SIATKOWATA"
"J39","H","L43.0","LISZAJ PŁASKI PRZEROSTOWY"
"J39","H","L43.1","LISZAJ PŁASKI PĘCHERZOWY"
"J39","H","L43.2","LISZAJOWA REAKCJA POLEKOWA"
"J39","H","L43.3","PODOSTRY (AKTYWNY) LISZAJ PŁASKI"
"J39","H","L43.9","LISZAJ PŁASKI, NIE OKREŚLONY"
"J39","H","L44.0","ŁUPIEŻ CZERWONY MIĘSZKOWY /PITYRIASIS RUBRA PILIARIS/"
"J39","H","L51.0","NIEPĘCHERZOWY RUMIEŃ WIELOPOSTACIOWY"
"J39","H","L51.1","PĘCHERZOWY RUMIEŃ WIELOPOSTACIOWY"
"J39","H","L51.8","INNY RUMIEŃ WIELOPOSTACIOWY"
"J39","H","L51.9","RUMIEŃ WIELOPOSTACIOWY, NIE OKREŚLONY"
"J39","H","L52","RUMIEŃ GUZOWATY /ERYTHEMA NODOSUM/"
"J39","H","L53.0","RUMIEŃ TOKSYCZNY"
"J39","H","L53.1","RUMIEŃ OBRĄCZKOWATY ODŚRODKOWY DARIERA"
"J39","H","L53.2","RUMIEŃ BRZEŻNY"
"J39","H","L53.3","INNY PRZEWLEKŁY RUMIEŃ GIRLANDOWATY"
"J39","H","L53.8","INNE OKREŚLONE STANY RUMIENIOWE"
"J39","H","L55.0","OPARZENIE SŁONECZNE PIERWSZEGO STOPNIA"
"J39","H","L55.1","OPARZENIE SŁONECZNE DRUGIEGO STOPNIA"
"J39","H","L55.2","OPARZENIE SŁONECZNE TRZECIEGO STOPNIA"
"J39","H","L55.8","INNE OPARZENIE SŁONECZNE"
"J39","H","L55.9","OPARZENIE SŁONECZNE, NIE OKREŚLONE"
"J39","H","L56.0","REAKCJA FOTOTOKSYCZNA INDUKOWANA LEKIEM"
"J39","H","L56.1","REAKCJA FOTOALERGICZNA WYWOŁANA LEKIEM"
"J39","H","L56.2","FOTOKONTAKTOWE ZAPALENIE SKÓRY /BERLOQUE DERMATITIS/"
"J39","H","L56.3","POKRZYWKA ŚWIETLNA"
"J39","H","L56.4","POLIMORFICZNA OSUTKA ŚWIETLNA"
"J39","H","L56.8","INNE OKREŚLONE OSTRE ZMIANY SKÓRNE WYWOŁANE PROMIENIOWANIEM ULTRAFIOLETOWYM"
"J39","H","L56.9","OSTRE ZMIANY SKÓRNE WYWOŁANE PROMIENIOWANIEM ULTRAFIOLETOWYM, NIE OKREŚLONE"
"J39","H","L57.1","ACTINIC RETICULOID"
"J39","H","L57.8","INNE ZMIANY SKÓRNE WYWOŁANE PRZEWLEKŁĄ EKSPOZYCJĄ NA PROMIENIOWANIE NIEJONIZUJACE"
"J39","H","L57.9","ZMIANY SKÓRNE WYWOŁANE PRZEWLEKŁĄ EKSPOZYCJĄ NA PROMIENIOWANIE NIEJONIZUJACE, NIE OKREŚLONE"
"J39","H","L58.0","WCZESNY ODCZYN PORENTGENOWSKI"
"J39","H","L58.1","PÓŹNY ODCZYN PORENTGENOWSKI"
"J39","H","L58.9","PORENTGENOWSKIE USZKODZENIE SKÓRY, NIE OKREŚLONE"
"J39","H","L59.0","RUMIEŃ OPARZENIOWY /DERMATITIS AB IGNE/"
"J39","H","L70.1","TRĄDZIK SKUPIONY /ACNE CONGLOBATA/"
"J39","H","L71.1","ODMIANA PRZEROSTOWA TRĄDZIKA RÓŻOWATEGO /RHINOPHYMA/"
"J39","H","L71.8","INNY TRĄDZIK RÓŻOWATY"
"J39","H","L71.9","TRĄDZIK RÓŻOWATY, NIE OKREŚLONY"
"J39","H","L88","ROPNE ZGORZELINOWE ZAPALENIE SKÓRY"
"J39","H","L92.2","ZIARNINIAK TWARZY /EOZYNOFILOWY ZIARNINIAK/"
"J39","H","L93.0","TOCZEŃ RUMIENIOWATY KRĄŻKOWY"
"J39","H","L94.5","ZANIK PSTRY NACZYNIASTY SKÓRY"
"J39","H","M35.6","NAWRACAJĄCE ZAPALENIE PODŚCIÓŁKI TŁUSZCZOWEJ /ZESPÓŁ WEBER-CHRISTIANA/"
"J39","H","M79.3","ZAPALENIE PODŚCIÓŁKI TŁUSZCZOWEJ, NIE OKREŚLONE"
"J39","H","M79.4","PRZEROST (PODRZEPKOWEGO) CIAŁA TŁUSZCZOWEGO"
"J39","H","Q80.0","RYBIA ŁUSKA, POSPOLITA"
"J39","H","Q80.1","RYBIA ŁUSKA, ZWIĄZANA Z CHROMOSOMEM X"
"J39","H","Q80.2","RYBIA ŁUSKA, BLASZKOWATA"
"J39","H","Q80.3","WRODZONY PĘCHERZOWY RUMIEŃ SKÓRY PODOBNY DO RYBIEJ ŁUSKI"
"J39","H","Q80.4","PŁÓD ARLEKIN"
"J39","H","Q80.8","INNA WRODZONA RYBIA ŁUSKA"
"J39","H","Q80.9","WRODZONA RYBIA ŁUSKA, NIE OKREŚLONA"
"J39","H","Q81.0","PĘCHERZOWE ODDZIELANIE NASKÓRKA PROSTE"
"J39","H","Q81.1","PĘCHERZOWE ODDZIELANIE NASKÓRKA, POSTAĆ ŚMIERTELNA"
"J39","H","Q81.2","PĘCHERZOWE ODDZIELANIE NASKÓRKA POSTAĆ DYSTROFICZNA"
"J39","H","Q81.8","INNE ODDZIELANIE PĘCHERZOWE NASKÓRKA"
"J39","H","Q81.9","PĘCHERZOWE ODDZIELANIE NASKÓRKA, NIE OKREŚLONE"
"J39","H","Q82.1","SKÓRA PERGAMINOWATA-BARWNIKOWA"
"J39","H","Q82.2","MASTOCYTOZA"
"J39","H","Q82.3","NIETRZYMANIE BARWNIKA"
"J39","H","Q82.4","DYSPLAZJA EKTODERMALNA"
"J39","H","Q82.5","WRODZONE ZNAMIĘ BARWNIKOWE NIE ZŁOŚLIWIEJĄCE"
"J39","H","T78.3","OBRZĘK NACZYNIONERWOWY"
"J39r","H","L54.0","RUMIEŃ OBRĄCZKOWATY W PRZEBIEGU OSTREJ GORĄCZKI REUMATYCZNEJ (I00+)"
"J39r","H","L54.8","RUMIEŃ W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
